name,ein,city,state,website,phone,formatted_address,place_id
LUMINOUS WEB FOUNDATION,206872848,SANTA FE,NM,http://nmmccune.org/,(505) 983-8300,345 E Alameda St, Santa Fe, NM 87501, USA,ChIJ-Y8gJk9QGIcRQi6IKsCVVvE
RIGGIO FOUNDATION TR,137039631,NEW YORK,NY,http://dorothyriggiolaw.com/,(212) 726-2411,413 8th Ave, New York, NY 10001, USA,ChIJsS_-2rFZwokRuOowaelQcnA
ESTHER CHESLEY CHARITABLE TR,207222155,CONCORD,NH,http://www.nhcf.org/,(603) 225-6641,37 Pleasant St, Concord, NH 03301, USA,ChIJcYyGIpJq4okR2P70dM6ykvs
EUDAIMONIA HFC INC,851114096,INDIAN HILLS,CO,https://lifekour.org/,(833) 568-7474,4471 Parmalee Gulch Rd, Indian Hills, CO 80454, USA,ChIJKbgs-gKda4cRYKwWYLpYCYQ
GILMORE FOUNDATION,271400179,PEORIA,IL,https://gilmorefoundation.org/,(662) 257-2395,203 Gilmore Dr, Amory, MS 38821, USA,ChIJp-aILFg9h4gRTdyVYJG9DLQ
LORINE J AND ALAN D BOOTH FOUNDATION,223864179,DENVER,CO,http://www.jeffcoschoolsfoundation.org/,(303) 982-2210,1829 Denver W Dr, Golden, CO 80401, USA,ChIJR7Rn3qeGa4cR10TYgnKRPyw
THE FINE FAMILY FOUNDATION,208645116,PITTSBURGH,PA,http://thefinefoundation.org/contact/,(412) 444-3521,PPG Place, Third Ave, Pittsburgh, PA 15222, USA,ChIJq6o6UFbxNIgR_Pxp5S5mSrM
TUA WILLIAM E SCHNEIDER CHAR,956926706,DALLAS,TX,https://www.se.com/us/en/,(877) 342-5173,1650 W Crosby Rd, Carrollton, TX 75006, USA,ChIJVYXW75woTIYRdAGNa4-6cWM
WITHIN YOUR REACH INC,815467696,ARLINGTON HTS,IL,https://www.facebook.com/WithinReachLG/,(847) 634-2399,128 Old McHenry Rd, Long Grove, IL 60047, USA,ChIJXXdEuNi8D4gRjTikjZNEpCg
SETO FOUNDATION,990329759,HONOLULU,HI,,(808) 536-6665,1520 Liliha St, Honolulu, HI 96817, USA,ChIJBVunBnluAHwR3rBe9Xk3RCs
STARS FOR ARTISTS INC,453184736,MIAMI,FL,https://www.starentertainmentevents.com/,(786) 385-5875,765 Crandon Blvd, Key Biscayne, FL 33149, USA,ChIJ3Ri-4jjL2YgRbT1iTe3Iuxo
I STILL CAN FOUNDATION,920383911,EDMOND,OK,,(405) 761-8087,1501 NW 197th Cir, Edmond, OK 73012, USA,ChIJVVWFJfEdsocR_I4KS83UNjI
LAIRD C CLEAVER AND JEANNE B CLEAVER FOUNDATION,456843254,VERO BEACH,FL,http://www.irlt.org/,(772) 794-0701,3150 Cardinal Dr Ste 201, Vero Beach, FL 32963, USA,ChIJD-hNER1f3ogRZyWPFR2Q3ws
BLACK FAMILY FDN,870651267,PENNINGTON,NJ,https://sffnj.org/,(609) 888-6300,471 Parkway Ave, Trenton, NJ 08618, USA,ChIJFTV98A5ZwYkRjyAtVqjE63Q
JI-WEI FOUNDATION,995009194,PALO ALTO,CA,https://paloaltojcc.org/Taube-Koret-Campus,(650) 223-8700,3921 Fabian Way, Palo Alto, CA 94303, USA,ChIJpa5EyhO6j4AR-KIWgHsemQs
HARSHMAN FAMILY FOUNDATION,471011619,PITTSBURGH,PA,https://hillmanfamilyfoundations.org/,(412) 338-3466,310 Grant St #2020, Pittsburgh, PA 15219, USA,ChIJbUeFn1DxNIgR4W3Xsv6opw4
SOUTHEAST RAIDERS YOUTH FOOTBALL AND CHEER,472755146,HOUSTON,TX,https://southeastraiders.com/,(713) 423-4558,9500 Martin Luther King Blvd, Houston, TX 77033, USA,ChIJ4aaHCbqVQIYRf9HUEU_JCQo
WILLIAM I BANDAS CHARITABLE FOUNDATION INC,932715975,PALM BEACH,FL,https://ballenislescharitiesfoundation.org/contact-us/,(561) 625-5701,100 Ballenisles Cir, Palm Beach Gardens, FL 33418, USA,ChIJVUmq3EvV3ogRDVUUj2DpJgU
CLAREMONT S JACKMAN FOUNDATION,391733837,MADISON,WI,https://www.madisongives.org/,(608) 232-1763,111 N Fairchild St #260, Madison, WI 53703, USA,ChIJjekohiysB4gRFToE9m-lO7c
FONRI CATHOLIC CENTER INC,331039705,YUCAIPA,CA,http://www.stfrancesxcabrinichurch.org/,(909) 797-2533,12687 California St, Yucaipa, CA 92399, USA,ChIJeaJvL_pQ24AR4M1OE2TxFic
ROBINSON FOUNDATION,201921820,SPRINGFIELD,IL,,(217) 415-7351,1090 W Camp Sangamo Rd, Springfield, IL 62707, USA,ChIJhco0j0w2dYgRVTB0VsVenyE
MENLO PARK HISTORICAL ASSOCIATION,237304914,MENLO PARK,CA,https://www.mphistory.org/,(650) 330-2522,800 Alma St, Menlo Park, CA 94025, USA,ChIJ4yNha7Kkj4ARO1kj3Y1kmao
W MAYAD EDUCATION FOUNDATION,204439667,HOUSTON,TX,https://www.mckinneyef.org/,(469) 302-6313,510 W Heard St, McKinney, TX 75069, USA,ChIJRRNWFk0STIYReNMzt9--AxM
BANUCCI FAMILY FOUNDATION,471388401,SCOTTSDALE,AZ,http://hallefamilyfoundation.org/,(480) 515-7500,20225 N Scottsdale Rd, Scottsdale, AZ 85255, USA,ChIJjb9dGul2K4cRGf8N1czuzQg
ELSE MANAGEMENT FOUNDATION NFP,464073167,SKOKIE,IL,http://www.empowermentnationfoundation.com/,,4528 Oakton St, Skokie, IL 60076, USA,ChIJrRBaZvzPD4gRG4-lYGvcCvU
DR LAURA GONZALEZ FOUNDATION INC,933741278,MIRAMAR,FL,http://www.bestsmile.us/,(954) 431-8484,500 N Hiatus Rd, Pembroke Pines, FL 33026, USA,ChIJVcx_9hKm2YgRUoka91QEV2I
SAN LORENZO VALLEY MOUNTAIN COMMUNITY THEATER,770210443,BEN LOMOND,CA,https://mctshows.org/,(831) 336-4777,9400 Mill St, Ben Lomond, CA 95005, USA,ChIJv5961uZFjoAR-l_fiXUVrKU
VINCE E MILLARD FAMILY FOUNDATION,263708661,TOPEKA,KS,http://www.ffctopeka.com/,(785) 228-5691,3601 SW 29th St Ste 203, Topeka, KS 66614, USA,ChIJ69pQqKwCv4cRYNXAfAYVJak
GANGER FOUNDATION INC,113162524,LAWRENCE,NY,http://gettingerfamilyfoundation.org/,(914) 874-5016,700 Post Rd, Scarsdale, NY 10583, USA,ChIJGS1Wtg6TwokRKppKiSk4gDU
DAVIS L SMITH FOUNDATION,431602112,SAINT LOUIS,MO,http://www.davisfoundations.org/,(207) 846-9132,30 Forest Falls Dr, Yarmouth, ME 04096, USA,ChIJe2oFPM6GskwR5cRd1pr0kIc
WILLIAM ORR DINGWALL FOUNDATION INC,521877552,WASHINGTON,DC,http://1882foundation.org/,,508 I St NW, Washington, DC 20001, USA,ChIJk6Jjto23t4kR85pOUGRR1YU
MIAMI TECHNOLOGY INSTITUTE CORPORATION,933511660,MIAMI,FL,http://www.miamitech.com/,(305) 693-7054,3611 NW 74th St, Miami, FL 33147, USA,ChIJne0bwJKw2YgRnx2IdIOBDxU
LINDA & FRED PORT FAMILY FOUNDATION,330782832,RCHO SANTA FE,CA,https://rsffoundation.org/,(858) 756-6557,162 S Rancho Santa Fe Rd Ste B-30, Encinitas, CA 92024, USA,ChIJ2SDhb5YJ3IAR-_87pGPyuZ0
BRUCE SENSKE FAMILY FOUNDATION,261582264,EDEN PRAIRIE,MN,https://senske.com/kennewick/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=website_link-kennewick,(509) 374-5000,410 N Quay St, Kennewick, WA 99336, USA,ChIJ8ZI_TpR5mFQRxfkLTXZOi_c
E L WIEGAND FOUNDATION,942839372,RENO,NV,,(775) 333-0310,165 W Liberty St, Reno, NV 89501, USA,ChIJ73RKi8lAmYARb5eAZi9eN_Q
MINISTRY PARTNERS FOR CHRIST INC,833263927,BREA,CA,https://www.ministrypartners.org/,(800) 753-6742,1 Pointe Dr Ste 205, Brea, CA 92821, USA,ChIJf3nIaG_V3IARSX3s4WqGUHE
THE ERCT FOUNDATION INC,823775017,MONTCLAIR,NJ,https://erctcapital.com/,(973) 744-3797,300 Broadacres Dr Ste 100, Bloomfield, NJ 07003, USA,ChIJR-91m4v_wokR6mKZJepDFa8
NELSON MARITIME ARTS FOUNDATION,330833923,RCH PALOS VRD,CA,http://cimmvc.org/,(805) 984-6260,3900 Bluefin Cir, Oxnard, CA 93035, USA,ChIJ45U9wiRO6IAROlSZ7NmJuHw
ONPOINT HEALTH DATA,010349706,PORTLAND,ME,http://www.onpointhealthdata.org/,(207) 623-2555,12 Mountfort St, Portland, ME 04101, USA,ChIJcUTpXmicskwRSNkcxOl5bkY
MENDED WINGS FOUNDATION,770466596,LOS GATOS,CA,http://lgef.org/,(408) 335-2229,17010 Roberts Rd, Los Gatos, CA 95032, USA,ChIJwePq8sE1joARbO0F5GNudUk
GREENVILLE TRIUMPH FOUNDATION,851792500,GREENVILLE,SC,https://www.greenvilletriumph.com/,(864) 203-0565,22 S Main St, Greenville, SC 29601, USA,ChIJP2bBPukxWIgRPJgcuxAnDfM
YOAKUM YOUTH FOOTBALL CORPORATION,372093949,YOAKUM,TX,https://texasbob.com/stadium/stadium.php?id=330,,804 Tozik St, Yoakum, TX 77995, USA,ChIJnx9EsW4BQ4YRUeZ0DdrGaLw
RALPH C MARCOVE CANCER RESEARCH FUND INC,237309316,NEW YORK,NY,http://themarkfoundation.org/,(646) 866-5950,1350 6th Ave, New York, NY 10019, USA,ChIJfYfBk_tYwokRjBwt_Gc-Itw
PETER W AND PEGGY H FIELD FOUNDATION,631216869,BIRMINGHAM,AL,http://www.wfalabama.org/,(205) 326-4454,2213 1st Ave S, Birmingham, AL 35233, USA,ChIJ28kdXr8biYgRFFeiUEXWl8U
THE BORNBLUM FOUNDATION,621448070,MEMPHIS,TN,https://bornblum.org/,(901) 747-2665,6641 Humphreys Blvd, Memphis, TN 38120, USA,ChIJte1IhFCbf4gRsqQONp_fJXk
ARTEFFECTLMC FOUNDATION,414453380,SANTA MONICA,CA,,(424) 330-4378,1685 Main St, Santa Monica, CA 90401, USA,ChIJ497ZKlSlwoARo6L4CobSHMM
UNITY CEMETERY PRESERVATION FUND,923467373,LOS ANGELES,CA,http://www.cem.va.gov/cems/nchp/losangeles.asp,(310) 268-4675,950 S Sepulveda Blvd, Los Angeles, CA 90049, USA,ChIJ65akfZu8woAR7toDIkJbcvg
AUSTIN MEMORIAL HOME FOR THE AGED INC,431308882,CARROLLTON,MO,http://www.visitcarrollhouse.com/,(660) 542-1599,307 Grand Ave, Carrollton, MO 64633, USA,ChIJSckyoqQ2wocRz2khnQ27sds
TURNER CONSTRUCTION COMPANY FOUNDATION,133072570,CINCINNATI,OH,http://www.turnerconstruction.com/,(513) 721-4224,510 Race St, Cincinnati, OH 45202, USA,ChIJVfTJNlSxQYgRh1HEgOiz89Q
NEXION HEALTH FOUNDATION,412129020,SYKESVILLE,MD,http://www.nexion-health.com/,(410) 552-4800,6937 Warfield Ave, Sykesville, MD 21784, USA,ChIJ9wQGkgElyIkRm6aKUFlId6o
LAKEWOOD YOUTH FOOTBALL,934880733,HEBRON,OH,http://ohiostadiums.com/stadium.php?id=2125,,Hebron, OH 43025, USA,ChIJWZyBCgYROIgRFP5YvNtZRE4
ROBERT MILLER BROWN AND THELMA YVONNE FOUNDATION,256816856,SAINT LOUIS,MO,http://fatherbobsoutreach.com/contact/,(314) 385-1934,1371 Hamilton Ave, St. Louis, MO 63112, USA,ChIJu7lCm75K34cRyq82v_RGUIE
THE RIVERA KRALL FAMILY FOUNDATION,471911938,WILMINGTON,DE,http://www.kffde.org/,(302) 319-4665,501 S Walnut St, Wilmington, DE 19801, USA,ChIJ95G6IWH9xokRhFtfgvIpvOM
CHAPIN FOUNDATION INC,112650375,JAMAICA,NY,https://chapinfoundation.org/,,522 Broadway St, Myrtle Beach, SC 29577, USA,ChIJ_1xMz7VoAIkR73zYXmBwF8k
JOBE AND HELEN RICHARDS FOUNDATION,814810317,FORT WORTH,TX,http://www.sidrichardson.org/,(817) 336-0494,309 Main St, Fort Worth, TX 76102, USA,ChIJhQoD7kBxToYRYZ4xN909gYM
TEAM TINY HOUSE,921531195,FAIRFAX,VA,https://glampinghub.com/unitedstatesofamerica/midatlantic/virginia/mcgaheysville/tiny-house-rental-shenandoah-national-park-virginia/,,Virginia 22827, USA,ChIJ48wIuP-KtIkRhSkmdugc8Ok
MAMA FARM FOUNDATION TRUST,876549692,YONKERS,NY,https://www.mamafarm.us/,(631) 310-7778,269 S Country Rd, Brookhaven, NY 11719, USA,ChIJaZ97YK1P6IkRpbmzQDBnYBs
THE LOGAN FOUNDATION,481061492,HGHLNDS RANCH,CO,https://highlandsranchparkandrecreationfoundation.org/about-us/board-meetings/,(303) 791-2710,3280 Redstone Park Cir, Highlands Ranch, CO 80129, USA,ChIJAbo26XWCbIcRLoVcYj-2PXE
JUDD LEIGHTON FOUNDATION INC,352120550,SOUTH BEND,IN,http://www.juddleightonfoundation.org/,(574) 232-5970,202 S Michigan St, South Bend, IN 46601, USA,ChIJyyzIPjTNFogRXXHRdCuDzaI
SPIRIT EDUCATIONAL FOUNDATION,300339604,SANTA CLARITA,CA,https://spiritf.org/,021 205 3497,Great Cellar Alphen Estate, Alphen Dr, Constantia, Cape Town, 7806, South Africa,ChIJI3vgzoxCzB0R3RBnamTz2UI
RICHARD GORDON WENDT GIFT TRUST,306029354,SANDUSKY,OH,http://www.barneswendling.com/,(419) 626-3627,5002 Timber Commons Dr, Sandusky, OH 44870, USA,ChIJu0JmU9xGOogR3itKxvezy00
OUR ODE TO YOU,933941722,PHOENIX,AZ,https://overduephx.com/,,1346 W Roosevelt St Ste A, Phoenix, AZ 85007, USA,ChIJUSlS1vcTK4cRo_GOIubQMKU
JUDGE FAMILY FOUNDATION INC,832964738,LOUISVILLE,KY,,(502) 595-4656,700 W Jefferson St, Louisville, KY 40202, USA,ChIJBQJimqZyaYgRiqDRzc00d80
HARDIEK FAMILY FOUNDATION,806024613,GLENVIEW,IL,https://christopherff.org/who-we-are/about-us/,(630) 225-8120,640 Quail Ridge Dr, Westmont, IL 60559, USA,ChIJHaGAXSBMDogR0YhL6KmnZwM
HIRSCH FAMILY FOUNDATION,866277063,GOLETA,CA,http://girshpark.org/,(805) 968-2773,7050 Phelps Rd, Goleta, CA 93117, USA,ChIJseUmL6lA6YARG6dZPEILcU4
WILLIAM G & MARGARET B FRASIER CHARITABLE FOUNDATION TRUST,566144594,SAINT LOUIS,MO,https://wakfoundation.org/,(314) 436-3325,21 O'Fallon St, St. Louis, MO 63102, USA,ChIJhTI-_Nuy2IcRzBemo53A2RA
CHARLES J AND MARJORIE SCHRUP JR FAMILY FOUNDATION,266719843,DUBUQUE,IA,https://dbqfoundation.org/,(563) 588-2700,700 Locust St #195, Dubuque, IA 52001, USA,ChIJaQQf_o8r44cRAfxr8gK9tPM
GLOBAL ARTS LTD,841273383,DENVER,CO,https://www.globalartsco.org/,(213) 262-9842,1782 W Washington Blvd, Los Angeles, CA 90007, USA,ChIJbRfCG3G5woARxrIbGAvhgWM
TR WARREN F JOHNSTON U W,546035443,DALLAS,TX,http://www.unitedwaydallas.org/,(214) 978-0000,1800 N Lamar St, Dallas, TX 75202, USA,ChIJjRuxnj2ZToYRkQ9Hnz0RnE4
BOB BARKER COMPANY FOUNDATION INC,201276455,FUQUAY VARINA,NC,http://www.bobbarker.com/,(800) 334-9880,7925 Purfoy Rd, Fuquay-Varina, NC 27526, USA,ChIJ42fFwJiPrIkRhLD7uhdxyj0
IMAGINATIVE ARTS SOCIETY,933212998,COCONUT CREEK,FL,https://www.craftedartclub.com/,(561) 284-0953,4833 Coconut Creek Pkwy, Coconut Creek, FL 33063, USA,ChIJCUuzn_AF2YgR6DadrO66baI
RICE CAMERON FAMILY FOUNDATION,208046545,WASHINGTON,DC,http://camfound.org/,(804) 732-8900,228 S Sycamore St, Petersburg, VA 23803, USA,ChIJg0tfT2ymsYkRH4Ug3l3-mVU
DOROTHY SNIDER FOUNDATION,526120444,MEMPHIS,TN,http://www.dorothydaymemphis.org/,(901) 726-6760,1429 Poplar Ave, Memphis, TN 38104, USA,ChIJMbPlShF-1YcRS-ZfpAFnmiI
HIETBRINK FOUNDATION,330956825,ROCHE HARBOR,WA,http://www.sjicf.org/,(360) 378-1001,640 Mullis St #104, Friday Harbor, WA 98250, USA,ChIJV9yQq45-j1QRgS9FPGoCr-w
TIBBALS FOUNDATION,581830372,KNOXVILLE,TN,https://www.ringling.org/circus-museum,(941) 359-5700,5401 Bay Shore Rd, Sarasota, FL 34243, USA,ChIJKRTWX9g_w4gRk2YMbJtyfi4
OPEN MEADOWS FOUNDATION INC,133312204,BROOKLYN,NY,https://themeadowsfoundation.org/,,1289 Easton Ave, Somerset, NJ 08873, USA,ChIJfdAbYzTHw4kRE4dJz2_sTww
VIRGINIA MAYO OWNBY CHARITABLE TR,756225044,TULSA,OK,http://www.howfdn.org/,(918) 252-5739,5649 S Garnett Rd, Tulsa, OK 74146, USA,ChIJv9CrJPmMtocRZhvPuthT6lU
GOSPEL DRIVEN INC,825491210,GADSDEN,AL,,(256) 547-4652,48 Lake Hardin Rd, Gadsden, AL 35904, USA,ChIJQf1bqFEViogR_HMP-RdFw_E
CRAMPTON TRUST,636181261,MOBILE,AL,,(251) 694-1957,6 St Joseph St, Mobile, AL 36602, USA,ChIJX4hNWtdPmogRkDJytyB41c0
CONSERVATION FRONTLINES FOUNDATION,832219061,MIDDLEBURG,VA,http://pwconserve.org/,(703) 490-5200,2241 Tacketts Mill Dr, Lake Ridge, VA 22192, USA,ChIJxRWDiiVUtokRw9PWayZCHk4
LOURDES MERCY FOUNDATION,836525200,STATEN ISLAND,NY,http://thefoundationfordignity.org/,(917) 921-3226,343 Jefferson Blvd, Staten Island, NY 10312, USA,ChIJq6p9eh1LwokR3vX5FpsKm-A
SEVENTH REGIMENT FUND INC,136142861,PUTNAM VALLEY,NY,https://www.centralparknyc.org/locations/7th-regiment-memorial,(212) 310-6600,West Dr, New York, NY 10023, USA,ChIJBcQDUvNYwokRt8eAlw9Zmdk
CHAIR 4 FOUNDATION,850985183,MINNEAPOLIS,MN,http://www.furnishofficeandhome.org/,(612) 789-3322,850 NE 15th Ave, Minneapolis, MN 55413, USA,ChIJj9bQLZEts1IRL72h1zynQlw
LADYBUG CAT RESCUE,923395521,DOUGLAS,MA,https://catcantonrescue.org/,,98 Providence Hwy, East Walpole, MA 02032, USA,ChIJOdA1exx_5IkRy2KX5T_VkMs
EDGERTON FOUNDATION,912160742,LOS ANGELES,CA,https://www.edgertonalumnifoundation.org/,(608) 290-9621,5 W Rollin St Unit C, Edgerton, WI 53534, USA,ChIJw_2HmBUVBogRyGgB2pST5uE
RALSTON FAMILY CHARITABLE FOUNDATION,264003275,FRANKLIN,TN,http://lawsonfamilyfoundation.org/,(865) 229-8206,2418 E 5th Ave, Knoxville, TN 37917, USA,ChIJ4QMYdBcXXIgR2M2mMMdAYQo
MOJO FOUNDATION,383325750,GRAND RAPIDS,MI,http://www.benice.org/,(616) 389-8601,160 68th St SW Ste 120, Grand Rapids, MI 49548, USA,ChIJ3Y80EuqtGYgREuQiVZ0qqZo
KAUFMAN GENERATIONAL FOUNDATION INC,830726796,THOUSAND OAKS,CA,http://www.westlakevillagefamilyservices.com/,(818) 730-2960,3625 E Thousand Oaks Blvd, Thousand Oaks, CA 91362, USA,ChIJuwzTD-Ik6IAR8IfS9wycCwU
LORI AND MICHAEL NASH FOUNDATION,814727835,RIDGEWOOD,NJ,http://www.sadienash.org/,(973) 642-0007,24 Commerce St, Newark, NJ 07102, USA,ChIJV8ynHoFTwokRMz-tFv00oJU
POLISH WOMENS ALLIANCE OF AMERICA CHARITABLE AND EDUC FOUNDATION,364480318,NAPERVILLE,IL,https://www.polish.org/,(773) 282-8206,3834 N Cicero Ave, Chicago, IL 60641, USA,ChIJdTybkkXMD4gR73mgjGAapzs
STANLEY H BYRAM FOUNDATION,356007637,PITTSBURGH,PA,http://birminghamfoundation.org/,(412) 481-2777,320 Brownsville Rd, Pittsburgh, PA 15210, USA,ChIJ8cA-ZW7xNIgRkHJrwXyv758
ANTHONY G SKEDROS MEMORIAL CHARITABLE FOUNDATION,271303279,BOUNTIFUL,UT,http://gsecclesfoundation.org/,(801) 246-5340,79 S Main St #1400, Salt Lake City, UT 84111, USA,ChIJ_-IMMw_1UocRrtl7knD0VuU
O REILLY H AND H OREILLY CHAR TR,386892966,PITTSBURGH,PA,https://locations.oreillyauto.com/en-us/pa/whitehallborough/autoparts-5401.html,(412) 253-7300,2919 Clairton Blvd, Pittsburgh, PA 15227, USA,ChIJhbqOn6vxNIgRIRCLp2-8MzE
THE HORSTKOTTE FAMILY CHARITABLE FOUNDATION,931279875,PORTLAND,OR,http://harringtonfamilyfoundation.org/contact/,(503) 479-8653,1631 NE Broadway PMB 626, Portland, OR 97232, USA,ChIJocgrov0JlVQR11Bkll0aAnQ
GREEN SCHOOLS A2,934686245,ANN ARBOR,MI,http://www.mimontessoriacademy.com/,(734) 913-0021,3613 Green Brier Blvd, Ann Arbor, MI 48105, USA,ChIJJ2zhnKeuPIgRu6qhc2KTUAU
CARLSON FAMILY LIGHTSHIELD FOUNDATION,834534853,ELK RIVER,MN,http://lightshieldfoundation.org/,,11591 217th Ave NW, Elk River, MN 55330, USA,ChIJIZ4WZGVus1IRiHYo6wnXq_E
NEHRU-LINCOLN HUMAN SERVICES,382968976,GRAND RAPIDS,MI,http://www.michigan.gov/mdhhs/0,5885,7-339-73970_5461_66821-287840--,00.html,(616) 248-1000,121 M.L.K. Jr St SE #200, Grand Rapids, MI 49507, USA,ChIJMSd4TUPGW0AR5IJt151Ktk0
LORING FAMILY FOUNDATION,814805642,CINCINNATI,OH,http://www.theloringgroup.com/,(513) 952-9600,2649 Erie Ave, Cincinnati, OH 45208, USA,ChIJCehgFbJTQIgRgKtTz8sIoEA
GOEL FAMILY FOUNDATION INC,352677239,PALATKA,FL,http://putnamheartcenter.com/,(386) 326-1590,6710 Old Wolf Bay Rd, Palatka, FL 32177, USA,ChIJW2kUh19v5ogRsEYUOY-vYBc
CHARLES C AYER TR UA,846019749,SAINT LOUIS,MO,http://www.heartspecialty.com/,(314) 842-0602,12855 N Forty Dr, St. Louis, MO 63141, USA,ChIJO4yAScbS2IcR_S2wNHNjyX4
FP LIEW FAMILY FOUNDATION,873590367,LA JOLLA,CA,http://weilfamilyfoundation.org/,(858) 724-6065,11236 El Camino Real Ste 200, San Diego, CA 92130, USA,ChIJsXOwq0gG3IAR5i1oBlS9R8w
DMB2 FOUNDATION,821985361,NORTHVILLE,MI,http://www.northvillecommunityfoundation.org/,(248) 374-0200,50165 Eight Mile W, Northville, MI 48167, USA,ChIJbyDi4EisJIgRIWshOh21JjQ
LITTLE OPERA HOUSE INC,815115602,ALAMEDA,CA,http://www.ltcbayarea.com/,(510) 851-8799,1102 Lincoln Ave, Alameda, CA 94501, USA,ChIJf6qp9VOFj4ARoEp4A29GdA4
MOTION ATHLETICS INC,414001590,ARLINGTON,TX,http://motionindoor.com/,(817) 256-0510,7003 S Cooper St, Arlington, TX 76001, USA,ChIJu9XBSy1jToYR4Pgocpslh1I
HEROES EQUINE ASSISTED RIDING THERAPY,465395554,SCOTTSDALE,AZ,http://www.horseshelp.org/,(602) 569-6056,6525 E Dixileta Dr, Cave Creek, AZ 85331, USA,ChIJaeW5hTdwK4cRRVQcYG2KY1s
EMMA NYLEN CHARITABLE TRUST,953674962,DALLAS,TX,http://www.wesleyrankin.org/,(214) 742-6674,3100 Crossman Ave, Dallas, TX 75212, USA,ChIJOd5gVuebToYRX9IuhDWtdDI
SCHMOKER FAMILY FOUNDATION,363493282,EDEN PRAIRIE,MN,https://shumakerfamilyfoundation.org/,(913) 432-1772,7301 Mission Rd #144, Prairie Village, KS 66208, USA,ChIJlTA0-iO-wIcRCdzqPe6XQVY
MCALLEN MEDICAL CENTER FOUNDATION,232749074,KNG OF PRUSSA,PA,https://southtexashealthsystemmcallen.com/?utm_source=Google-Business-Yext&utm_medium=organic,(956) 632-4000,301 W Expy 83, McAllen, TX 78503, USA,ChIJjbMqzFWnZYYRmR59DwhtHLc
WOSEM BIBLE INSTITUTE,811536477,JAMAICA,NY,https://wosem.org/,(718) 658-8981,108-02 Sutphin Blvd, Jamaica, NY 11435, USA,ChIJs_7da9RgwokREM53Xmm6eqE
ST CLOUD FINANCIAL FOUNDATION,921235340,SARTELL,MN,https://scfcu.org/,(320) 252-2634,1716 Pine Cone Rd S, Sartell, MN 56377, USA,ChIJJ7-gNpletFIRLambJHKQHdY
JYMING WANG FOUNDATION,113353383,FLUSHING,NY,,(718) 463-0093,133-36 41st Rd #2M, Flushing, NY 11355, USA,ChIJMeJikQ1gwokR85CrQbe7nwY
ARVEST FOUNDATION,823700845,BENTONVILLE,AR,http://www.waltonfamilyfoundation.org/,(479) 464-1570,215 NW A St, Bentonville, AR 72712, USA,ChIJGeIbypkayYcReCsRUO1xEoQ
ROSCOMMON AREA HISTORICAL SOCIETY INC,382767399,ROSCOMMON,MI,https://sites.google.com/view/rahs1984/home?authuser=0,,404 Lake St, Roscommon, MI 48653, USA,ChIJ42kKe01HIIgRzWdAYxfaLDc
LEON MILLER CHILD TRUST UW,236232259,ORWIGSBURG,PA,https://www.thelighthousechurch.com/little-lights-learning-center,(570) 366-3976,10 Hollenbush Ln, Orwigsburg, PA 17961, USA,ChIJaUuvttvpxYkRDW9oCjMg3jg
JOSEPH KRAVITZ HOPE FOUNDATION,413494025,FORT PIERCE,FL,,(772) 300-6324,1803 S 25th St #1, Fort Pierce, FL 34947, USA,ChIJY8V2C7fx3ogRAEOkQ5u3v7I
V V COOKE FOUNDATION CORPORATION,616033714,LOUISVILLE,KY,https://www.cflouisville.org/,(502) 585-4649,325 W Main St #1110, Louisville, KY 40202, USA,ChIJ8TcRubxyaYgRc79-CrKmA_k
SNUG HARBOR FOUNDATION INC,463576318,WAYNE,PA,,(814) 616-8030,4635 E Lake Rd, Erie, PA 16511, USA,ChIJX1Tbh559LYgRYDHpJ_BePZA
H H AND GERTRUDE KLEIN FOUNDATION,956089334,LOS ANGELES,CA,,(213) 683-5200,520 S Grand Ave Ste 395, Los Angeles, CA 90071, USA,ChIJVVU5n7THwoARLZyPzqM_q5s
WOMEN OF EVERGREEN BUSINESSES,870727355,EVERGREEN,CO,https://www.sistersandcompany.com/,(303) 670-1100,7552, 28175 CO-74, Evergreen, CO 80439, USA,ChIJR_n1sAyea4cRudg2noNI6cg
SAMUEL AND MIRIAM L HAMBURGER FOUNDATION,386061740,SOUTHFIELD,MI,https://holyburger.nyc/,(248) 281-4962,26780 Southfield Rd, Lathrup Village, MI 48076, USA,ChIJCQL_bVnJJIgRjIItvwnmYyA
SAM ROOSTH FOUNDATION,756023828,TYLER,TX,https://roosth.net/,(903) 593-8333,3310 S Broadway Ave Ste 200, Tyler, TX 75701, USA,ChIJ_xD4U23MSYYRhK97cOYEBwg
BROADSIDE FOUNDATION INC,920933458,GEORGETOWN,MA,https://www.broadinstitute.org/,(617) 714-7000,Merkin Building, 415 Main St, Cambridge, MA 02142, USA,ChIJfyQ_0K5w44kRN55uy-7_Bao
FRANK E PAYNE AND SEBA B PAYNE FOUNDATION,871526433,CHICAGO,IL,https://steansfamilyfoundation.org/,(312) 467-5900,50 E Washington St #4, Chicago, IL 60602, USA,ChIJaTaGea4sDogRwoWjqO3uj7A
ENDOWMENT FOR BIBLICAL RESEARCH,042104439,PERRYSBURG,OH,http://www.biblearchaeology.org/,(717) 859-3443,650 Main St, Akron, PA 17501, USA,ChIJ0fb8w10WxokR6nd8s_Zlimw
